ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
Q99567	1960819.8	2940340	1706833	2030923.7	5412598	1152700	3580430	819520	1274244	2991731.2	616552.8	2845706.6	459564	1713130.4	303811	155953.7	945461.6	2450108	3731165.2	2094533	2937474	2570152	2384934.7	5048680	559129	1027983	2201952.2	941834	3533597	2949810	3744776.9	4200572	1698916.8	2222983	1742119.8	268616	6951960	3524480	10157317	5458022.5	3914509.9	2373875	5385326.1	594995.7	6127356	5456052	0	5975062	786628.6	2641048.9	2721378	1536262.7	2537981	1281310	869900	4745086.4	3484128.2	504570	2634259.5	3191730	1738420	2850817.8	5625290	7383077.2	2353190.4	1182903.6	4476205	2989843.5	2798075.8	475111	4253358	3329453	1002135	3228854.7	3079666	7534923	5772835.1	1282875	664331	4103677	2880102.2	4991099	1845065	2641656	841828	1439064	1864643.5	3317406.7	3071623	1360348	2492102	718094.2
Q99570	1492754.3	449726	654871	552694	4114204	3177746	298172	1189761	5178026	3136781	307141.6	1719399	211673.2	415645	251869	348503.2	1773010	1136434	3162140.3	3289623	2316991.5	1706829	2128959	5370438	0	2345449	3181336	911939	2259682	2666364	1614823	4226363	3035748	1552549.5	4218815	27017.9	2961559	141449	1506890	3444804	4351009	1140884.4	4008250	2091850	4011889	3225498	3638002.4	1499757	2922408	1529581	978245	1320088	157216	0	2306540	4629344	1895429	126495	2295543	3201096	3549045	2442257	1542083	5267605	2895964.4	1252626.7	1810557	619577	2794535	150242.2	463745	1657319	3644886	1252019	5281207	798660	1164196	1385275	1910110	2913805	1947793	5719435	1734408	1391086	507576	486525	732878	619476	1253695	1127071.9	2858519	4155477
Q99584	3149981	1981314	2345056	9059160	4470339	11126170	5494543	4977831	4622058	2710975.2	1633836	2987434	2475706	4068272	1178222	718522	3356756	3454239.4	4347329	4377851	4695495	3871652	4010550	9738178	2224820	4933263	19604310	2776058	2583971	4154741	6962213	5375274	4040667	3735874	5543540	2182575	3517945	1360200	3350520	4763365	3232030	2579855	5778996	4905138	6112385	3254844	3965935	8852962	2290519	3779967	3031672	9129140	4786558	13598190	5317048	3717350	5177271	2191552.3	6590437	4658332	4523153	3037359	7379988	6503687	5051373	6724581	4958146	5473116	5364489	4076401	4518565	3796098	2821914	5795460	4714570	4850955	4060214	5103401	4084160	3040730	2997189	9343514	1333882	4674264	3275657	4505610	6352274	1129925	5085729	2578917	5217973	3004902
Q99590	694616	0	0	1231090.2	1134372	449844	0	344858.7	2090197	536479	0	834413	0	899515	0	214338	243255	362893.6	120894	2654692	292387.2	462122	1017202	1071222	317315	4258065	1789464	590501.2	1181232	141165	784288	1392435.8	3936223	3556247	2457514	0	331487	1362952	0	4072237	552944	2013976.2	3710243.2	2928071.2	330408	3115445	0	4244510	499944.9	0	848195	290815	679007	1023204	429232	8869044	4657091	0	250348	701280.5	1692764	4039674	3891755.2	2346409	0	1029613	4171980	2411935.3	504763	717186	0	0	779527	2735080	2852207	1753631.4	2320398	2391991	571500	2070046	1979853.9	6416488	0	492372.9	784623.5	730614	1265301.5	172952.5	2259867.8	155106.3	1350514	2615017
Q99598	6032394	2602517	2005307	3969254	4308657	4073556	5014654	4516245	6104190	3082971.1	1079595	3665190	1500740.5	3783221	1162161.4	922694.1	5230617.7	1993087	4359987	8997228	1480359.9	3260018	6093788	4884488	699308	7705732.5	2285742	2316000	5901836	4394896	6471050	8326019.7	5497684.5	1401250.5	10509637.8	3108253.2	5583540.9	2449580.8	6374736.9	7173279.4	6753772	5101604	6608341.8	2592071	8111615	9676625.7	1763040.1	2388363	5138689.2	8578669	6181245	3428721	3659684.7	3085220	4420321	6435203.6	9092205.8	1442460.1	2676217.9	5498083.4	5163743.4	3069129	6839883	5957030	4180808.3	4003159	7443733	6058365	1959599.8	2821915	1452434	1748543	7014499	9513033	17355500	10916339	11536247	10953291	3371607	4465577	9252576	8801769.5	2908935.4	6175127	6309928.8	4438481	2803600	5381857.6	6842000	3739177.9	3551798.9	4224696.1
Q99611	1127320	509172	1048700	796429	1365570	1192650	3647250	0	3852740	0	0	1918280	0	742452	0	156875	0	1107620	0	0	1385870	0	2376200	3525390	0	3180230	1708300	0	0	421495	1514080	1372740	1651760	2079760	0	180618	0	623688	3229740	2430000	4346820	0	0	876279	0	3824060	4053350	0	0	2129500	1355580	0	0	1056740	2135320	0	2850070	402030	1711690	2563950	348454	1838870	3470000	3704940	1671130	1298320	3152240	1223300	1737160	0	2674500	0	0	750313	0	565684	2700900	0	0	1073170	1852870	0	0	1750770	946934	2053780	0	343473	1681350	0	2074140	2551980
Q99614	0	0	0	0	0	0	0	0	866954	0	0	619356	0	158363	0	0	0	0	0	967882	0	0	0	0	0	0	0	0	117604	185992	0	603688	564828	0	449486	0	0	0	0	0	0	266056	0	0	0	0	0	1208900	0	481826	0	0	0	0	0	0	0	0	0	0	0	493559	0	0	0	0	214673	0	0	0	0	0	0	468241	1400330	81942.4	0	335045	0	0	0	0	504835	300610	0	0	0	377771	0	63390.5	0	0
Q99615	1470407	2053643	2503575	840885	4375554	0	2385433	1367875	5566817	2486336.2	320469	2368124.7	1847020	2916318.6	1369543	816142	1554014	1539359	2775591.7	5839589.1	5166917	3225168.1	3643540.1	1325611	369274	2580692.3	2023523	759855	3573816	1461511	5564146.3	2967712	2934004	2849846	2742448	269441	2911650	301648	5816811	3756980	3353246	4521446	6483066	2015059	2719062.1	5417921	507537	200250	2690308	1438840.6	336310	213827	2141375	335135	2828588.8	6639102	6442356	1019256	2425527.6	8419130	650997	3645859	398543	3610744.4	1110976	1674983.3	5959364	5318817	4705021	800149	2364407	3281445	5532625	625093	6919810	2305417	5012956	1046297	1297354	3017597.9	6336308	3353237	2302320.7	2230350	4974120	1454749	2038600	789904	2859791	2286904	2423786	3663537
Q99623	60832797.6	63023602	65930422	61377060	134060493	63661412	105970698	93930887	125150332	82368163.8	40407569.5	76351824	62581492	84072666	35553517	37869804	79493523	98997170	78972971	157718224	96435295	74541244.6	98812185.9	169297076	58287700	63097284.3	42211403	76286151	122085479	84664926	107736227	133653786	104562538	55240587.8	91768842	26394302	105998247	69645600	136569641	116352096	125860428	88820226	144652797	90423927	99792908	111923240	91448010	122150797	76762123	81141655	90398455	40939677	56785522	24474580	78617620	138042357	135672938	45006563.6	97887370.9	117067757.5	90623985	90905232	159152184	140045565	84072898	82373497.2	136784139	113620026	95155049	48021366	86020232.5	78009930	88858603	124643559	201446260	102470522	132237020	130713468	80595339	106930220	150662647	145146565	78014299.9	111028227	82289513.2	115705412	102256799	63883817.8	103863192.8	53563248	70288119	97077352
Q99627	2180041	759707	1244802	2471063	2399481	2138999	1403607	1633949	1716119	624582	257252.3	837355	649550	1081834	149873.8	186535.6	2554184	1875199	1774918	2962246	1551003	954303	1470292.6	2522111	0	2315847	2243162	1103967	2781899	1155752	2280570	2512230	2169671	655589.9	1837244	130509	1772773	1147107	2314235	3088788	1224564	1941784	3425072	1349406	2104955	2281751	337901	2651062	1320152	1981602	1051355	1020713	1107152	0	425542	1763063	2342685	456006.9	1270004	1505648	1451485	1280494	2677769	3027254	978349	1746574	2975680	2295148	1116252	554122	1445710	2000585	1426020	2817467	3741217	3229247	3182657	2957647	1976856	2351326	2408647	2861823	758641	2158006	1878611	2544366	2394184	1284141.3	1456573.3	525875.6	1271143	1662722
Q99643	459962	692560	475704	0	1404600	0	0	0	1113210	0	0	414505	683138	0	0	0	650577	668165	1013740	1002050	1122110	0	1210550	0	0	0	0	607976	466745	846318	812732	1659160	1328240	0	1239350	198137	606433	0	964832	1249480	881055	903303	664905	1125150	0	1016870	969886	0	0	1510570	1124430	0	0	0	0	1641410	1192490	0	820925	1607110	866336	1020330	1353940	1598450	1107360	915031	2280400	2005960	1005630	0	0	790539	1541060	1462160	3942350	0	1487300	1325200	709631	988829	1123080	1525840	0	802366	1077790	0	574009	839648	1211940	0	0	0
Q99653	0	790686	845290	119772	3174472	0	2334251	1053145	2416530	2530298	658010	2054152	730304	1037089	325058.7	182196	4141699	2140191	1781405	3551580	3245276	3012943	2313754	4730770	0	0	921282	2008846	1091175	1623123	2244352	2530128	2253314	1269960	2175024.3	526595	2535099	309803	4012072	2133710	2622650	2492469	924417	2014814	3268445	3012613	1119520	2714800	1519223.1	1674271	2462804	398388	959222	0	0	3120571	2039761	0	1773950	3335010	971170	1675956	3778020	2607494	1924621	1973916	4272702	2292140	1911990	1019061	1781437	1683350	1794075	3353290	6437759	993081	3762900	3208052	2370784	1383739.1	1025678	4513914	1940170	2925162	1988084	1392160	1249841	1271257	1421603	894233	1869067	2602010
Q99683	0	0	0	0	340060	0	149095	0	0	0	0	151886	0	0	0	0	0	0	0	527592	0	0	195054	0	0	0	0	266914	0	0	90867.7	320249	143431	101194	182056	0	0	0	0	134405	424589	198781	228567	146561	0	274127	0	0	144740	0	0	0	0	0	0	0	0	0	175886	0	0	136649	0	0	184301	0	309425	306272	188166	0	0	0	0	341189	0	0	328526	0	227844	0	469738	237060	0	0	0	0	0	0	156959	0	0	247263
Q99714	44712624	29338936	46299055	41602360	72983868	55616525	53235277	60021050	55938830	37601733	17431581	41188600	34063442	44265494	18565302	16519793	53634604	56811861	44491268	87254967	51926579	39914221	58176646	82437002	22942220	50334469	39274656	34586796	71120540	50187270	70225910	77737026	62618494	32667278	41029969	12038926	55967976	29746907	55952380	65131476	81935072	58606240	100545270	50533970	62308459	60799056	32299257	71603284	31826451	42691767	48151542	30298988	37900451	8286920	33776470	83666864	78920320	25940652	60010225	66687528	46325971	49776052	105096390	93796700	42221081	42023996	70492800	63140242	51706337	15790640	40844501	33086900	38599095	56867837	91117654	48145925	69273553	78935357	49622730	62267950	86554920	75960274	47020274	56472824	66414012	67211052	64858818	39466584	54644170	22579540	35929948	54088185
Q99715	0	3568098	2335941	8099100	10221850	5489375	7891573	15621672	16110130	8176962	2963480	4630885	16357444	3202464	3678156	1507713.1	1229428	22752538	11285335	14200476	11445956	30678228	13543844	48295440	4142240	4870399	783041	510697	9073688	9389315	17509250	10403464	22328310	24739156	1130994	780596	29063990	6198259	13020397	12463290	20445108	7023401	40215920	11074218	12512163	7600495	6616449	27642243	4936647	3375909	7682453	4794227	39589910	154273	5270610	13311728	5899638	5383017	30513070	12591811	15229577	7540993	31927790	18752970	26566358	10022931	5216849	13117175	22677865	436153	10369266	5975180	4417015	7726708	745320	5576912	21889087	15732263	3330750	73642980	7724920	14040206	7381845	8054356	10014248	5951601	22914455	1893730.6	15967301	4943484	24284781	10191316
Q99719	0	0	0	0	0	0	0	0	0	891730	0	0	0	0	0	0	0	851283	0	0	0	704408	0	0	0	0	0	0	0	0	1058830	0	0	0	0	0	0	0	0	1085650	719113	0	1113140	0	0	0	0	0	0	0	1678550	0	1637500	0	0	0	0	0	0	0	515796	0	0	0	994585	0	1231520	0	0	0	0	2089030	2060130	2016400	1484940	706477	0	1198430	0	0	0	1063650	0	0	0	0	0	0	0	0	0	0
Q99720	1372310	0	0	0	3468880	0	3056440	1309690	5888320	3491020	414151	0	0	2376750	1336130	0	0	2445350	4981970	4484380	3791180	3866100	5034480	5438420	3643460	0	0	1050480	1527720	2321860	3772900	0	4864130	3954430	0	1190790	3906450	1503170	0	2850880	3524010	2874260	8561350	0	0	1813090	0	5222730	2451290	2150610	2253340	0	0	577017	0	10117100	3559740	3087290	1187040	5308100	2691170	4488460	6866110	5246630	4449260	2560150	0	2688450	5922800	698228	0	1749670	3171230	0	5717690	3569630	0	0	1425220	1937900	2650520	5347430	2775470	7797310	2895020	1103670	0	1786670	2549400	1318010	3858370	2765360
Q99729	3451840	1958203	3283590	3951088	4016302	3630056	2097475	3673570	4280390	1138481	982595	2251871	1098817	2643680	557196	675633	2540411	3373210	2362420	3288470	3087360	1096257	2287740	3674560	1815230	4292796	2829433	3161806	4438903	1743353	4373370	6899480	3935790	1325780	5171720	430402.1	5281560	2551684	3982460	6452730	2400006.4	4394760	5130940	2497830	3190730	3916990	2148153	2504244	3967170	3077549	3297153	2028439	1396233	1695020	1613070	5850580	5512210	1463316	2668680	4045570	2843000	3561660	3643990	5424930	1196773	2477990	5588020	4416700	1979435	1003688	2315554.8	3525526	4444537	4008590	7785740	6216830	5516010	5292280	2917112	3838420	7042060	4735780	1805359	3506880	3964860	4602910	3325269	2856160	4774090	1760584	1417277	4909520
Q99731	0	1541940	331280	0	474498	0	1607880	1198220	1748490	851362	1944830	1378240	2738570	3441780	834957	284124	273541	2161648	13324172	921678	957720	1493490	817860	965173	0	0	0	0	648153	535048	2732268	2586650	9893840	1563550	80111.1	190218	347723	2023030	2208710	682791	1163130	1966620	7552668	1139830	7071903	3049140	3845520	1845610	0	584309	2533090	0	1729310	0	0	908756	559824	8223410	4981100	1650330	684938	1005580	2758030	1074660	1020250	2239480	1680180	1645180	18501409	0	721821	0	0	2755839	487164	702858	1863770	2702290	12722000	1993790	1003230	2753480	479086	736076	537717	1565980	1429660	532397	1446420	2532260	485096	1783760
Q99733	23538643	11664805	19925542	20379405	30965317	18772798	20543542	28384965	40324024	22084965.7	5417020	24136065	11652714.6	24197876.9	7193273	8499396	19195163	21876620	19632025	30696900	19785939	17227523	22930793	35220959	16202126	24110930	28811330	19038340	34574920	18874295	30338540	35001931	26251373	13403820	18208850	5111837	31121090	15730696.5	30096920	29527279	23127695	24189554	36967141	16050860	28983023	34500637	18000172	25926897	17239197	22452210	23802314	18656423	14028573	23269690	17314220	43675728	36512873	13111476.8	19927643	28320397	18920371	24665189	35114290	35421577	13991723	13506376	39589964	27820389	20657456	6966057	16825368.4	20868756.9	21277307	28214570	46583340	37299894	40407520	36142082	14286822	32783415	28217341	33386902	19768085	21261348.9	34458700	25644235	21903427	20050690	22913255	11281618	14810510	29193652
Q99735	2007280	4678670	1487930	3202620	8524020	3585020	2835520	1006980	3051820	3180610	1748050	2121110	1637410	3269860	1061240	569432	5340760	5725060	5627210	9815750	3231980	3900930	5606280	5634740	3893270	1922050	2531510	3017010	2436140	3293650	3513140	4734700	4158040	2905300	4070040	1330170	2936170	1157670	3596090	6349980	1467960	2445830	3213190	3665930	4637360	3943460	3407720	8450030	2275290	2853880	2401320	2757160	1919810	2078190	4656230	4289350	4390120	1134060	5022050	4563460	4887340	2746720	6334670	8635080	5458860	5514650	4792840	3792870	5390830	2164660	4186780	2416890	3793980	5650550	8803860	1485130	5742050	4454440	8286990	3016360	2450780	7496090	3440480	6147120	3056630	6903050	6453800	1186870	5251520	1340550	3394740	2957290
Q99747	743338	266478	0	851589	780321	870215	0	554588	0	0	168116	0	233275	446265	0	190238	523660	0	0	755786	582732	647785	0	1149680	0	583665	1615800	267274	978626	713766	628723	804365	601867	529966	656566	128209	726385	0	1080420	686269	658427	565604	1239290	674746	917275	819773	0	1215760	336028	519643	614657	469002	884058	0	0	904394	1007980	0	658047	272255	0	638506	989874	0	773899	683777	1026380	855574	924649	0	0	551022	556177	682166	1346360	0	769326	0	918293	650413	799981	1171390	485952	576584	0	571374	0	0	463809	0	0	721707
Q99757	0	0	0	1236710	0	0	0	0	0	0	139160	727879	0	1339370	0	0	0	2420060	1905960	572984	0	0	1772270	0	0	1067510	0	0	662477	0	665371	953076	1254980	0	586904	0	0	0	0	628968	0	1084870	1247740	1128690	781053	628260	0	0	405478	0	568063	0	0	0	0	0	3617980	0	0	0	1055970	870480	0	3440870	1788850	1553740	2662150	3444550	0	0	0	0	0	0	0	0	752751	819873	0	0	0	686409	0	0	0	0	861744	338498	419596	0	481823	0
Q99766	632187	454077	1191980	385152	1856100	705499	1228650	1128520	0	630261	338098	865245	812572	582495	292346	381417	1102290	857757	734173	2035030	854224	622276	933504	498806	0	459943	237244	778587	1920070	969715	909416	1561720	899296	578190	633767	401843	528063	557536	1156940	1389700	1231890	1194350	1946640	768290	546467	1365100	718424	594239	1024780	1027840	1200560	324164	402890	0	0	1729190	1465060	436141	1113770	1133230	1174990	956217	1465230	1378310	411118	479523	1732600	984183	957959	0	434547	1097520	1406440	1229480	3019350	0	1370650	1523100	837301	766439	1621180	1338230	834205	962518	1596760	1220790	670728	689971	792561	254393	622130	1341710
Q99798	65915037	65770547	71955587	76416157	128853910	75208523	90971690	87836510	133195680	68996037	27766900	76395650	58311410	83836110	34204596	37573186	103231610	86922980	66918525	160172480	94603010	67256334	97731220	185302940	44624080	65519140	75725964	70289750	118320570	79229030	114304510	123518250	93441480	61464839	107991670	30229461	91158112	60675840	140978550	119905340	113464800	81612489	142245530	95661010	108740060	105048700	89903910	120288980	65195120	84481640	83935970	60907136	63735532	34642250	77557040	144232850	118344900	56531025	95538910	112794920	89217040	79809810	183353920	131102074	76063467	80938804	122156510	102503930	82772689	44359674	80891518	88872990	111141000	111996620	230609760	100856240	130687580	131266790	79835156	105718610	112871850	132923280	74317553	105875760	103505663	97829440	112255500	62245525	112387950	49321110	104969066	88959714
Q99805	0	1566646	0	916573	7409982	1627456	1324125	785220	1840730	583166	497285	2060028.4	692993	2113697.02	385396	0	3720049	1488186	739334	8893982	1091990	1083836.5	3020452.1	1873960	0	0	1642160	364059.3	3184370	133743	0	3312190	1401712	0	4110461	0	2847313	784523	4483573	2899249.5	4113878	4704522.5	5024974.7	4842213	1029242	1084293	109228	1583148	2710625.7	1254089	1739452.4	22281.3	0	0	977076	1234480	1532810	0	1338113	3378237.8	118679	4652746.8	3833221	3481473	655985	828767.4	3137358.1	3245218.2	971518.5	180129	3390422	2423280	3997721	4110666	8609031	4489371.5	6112032	159914	1654286	933631.5	2066982	4173545.2	1251825.2	884244	2588442	0	2240601	2303670	1072980.4	814633	838491	3265645
Q99807	0	0	0	72662	0	0	0	0	0	0	0	0	0	0	0	0	0	199949	0	0	0	0	65646.3	0	0	105505	152161	0	0	0	0	0	0	0	0	0	0	0	0	248903	0	0	0	0	133067	163512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300544	219821	0	0	0	0	0	0	0	0	0	129565	0	0	185045	111084	0	0	301465	362307	0	138551	0	0	153779	0	0	0	0	0
Q99816	1290286.6	2602017.4	2125426	1788147	6326079	1562400	1187804	3001597	4023887	3712259	654020	3102600	3718431.1	743338	198515	543953.6	3220166	3438399.6	709941	5701012	2936038.9	2043803	868471	6974538	475645	2774037	774501.7	2597428	3377123	2969047	5152231	1805058	3282856	453296	2642931	206451.8	3837590.9	410340.1	4313459	5332876	3702142	3132553	10962598	3421987	949665	2222372.1	3866814	1379662	2590542	3246736	996911	625281	1293057	1759162	4090716	5479140	4466710	965960	5914860	3544288	7613446	3044891	6844121	1574108	833736	741591	1435343	3802415	4202407	1053414	2556354.5	3206209.4	3191420	4434428	5732220	1059965	4326036	2026388	2114967	8298953	3065058	6470945	1571366	3132395	5030349	778612	2823344	919281	2340924	881313.5	771425	3369179
Q99829	7581630	22878874	28574778	1590133	42421390	23100980	29716080	40943451	55172640	28156442	4145684	31148919	20743460	25696860	3712328	6845697.7	0	32010700	19623570	34001412.8	17569814	24377920	10138645.4	59561370	16675640	22154100	15805750	29783440	47202460	33672690	44246830	30129338.7	20789367	15335359	37482580	10600819	27583630	27941660	29506900	48514030	41743980	30308741.5	24805720	13080904	28291210	42904030	35061240	26097040	24348530	35801170.2	37073900	5928772	18775580	3173607	13995684	41542010	44452640	15408633.3	31533100	43708874	27998302.6	16881667	53193624	3645419	23747134	25463790	55355810.6	21247148.8	31741946	12633626	32374280	37607200	28971030	12828995	61511910	41341390	50509350	50866040	2031265	48060550.1	53895185	17346886	29826130	21148589	37416670	47125040	20902827	10150064	35421172.8	16781220.6	17782358	47205868.7
Q99832	28867087	22399980	28243564	26322996	50020475	26989874	44247026	33217406	51472642	31436713	9544830.1	35547972	21372252	40069445	13063132	14516828	29195826	40592605	32053238	50042372	32036770	26257450	32620316	56402418	6816873	31907184	24044321	30466814	48480077	32630850	43901872	41716159	40725834	31871731	38567689	8241513	53971619	25580644	55166852	42688839	42799804	43242230	62937467	41361063	43541186	41685493	30473752	42831840	33332415	30625754	42728890	16433029	22397935	13787310	32438506	61661430	59326352	20604254	38019853	48250341	30633855	34201213	59875324	52447229	25595605	32736119	59403246	53922562	36084487	11479868	30945319	30326992	41658475	42073404	71423309	43829038.7	55742665	56132690	29826816	37850848	54723603	52591437	39054423	36220362	58534280	40682149	34273604	26960343	43247073	19761521.7	31763816	44953583
Q99836	3090760	2370180	267584	1710277	768698	1962730	2021896	1449630	4007690	411113	59560.6	434331	0	762314	155723	98464.8	312198	746639	0	1046527	668198	300813	280732	4712170	0	0	0	0	683667	0	2016694	1294227	739779	485754	578442	0	1654870	0	1932605	2205652	0	375786	958338	0	2349545	1922401	1836250	460141	2612100	170768	314458	164308	1500670	0	0	1618949	981143	209200	365208	767346	814318	416599	329888	2367137	848398	893232	3942770	1415567	773742	0	2290055	1218680	2989709	2144765	2353947	5891262	345874	1995120	698255	924698	1721011	358351	413800	750397	1515012	0	397652	297382	3494555	394678	0	286810
