ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
Q03519	6078862.4	12121640	10425680	9107526.2	24510655	5301829.5	15939420	13670930	29548134.8	16010834.4	4002853.8	12704808.6	4822703	14391660.1	5217354.2	5148298.7	12553831	13378931	13342932.9	26916677	17471502	14428509	15135415.2	30909446	15854120	8659814	11419323	15108070	23422863	13835078.3	13027712.8	24593777.5	15970842	8834270.4	14803810	4390883	17453701	11655550	32813400	18903732	27508213.9	16763810.43	12393740	16275791.8	18590110	22223800.8	8512190	26475775	18827144	9115368	15702526.4	6572701.6	12391550	9698890	9883290	24920932.96	20251480.2	6396250	17919153	20084622	10066423.8	11923605.4	30329228.2	35500247.1	12422123.6	8992244.9	21955969.1	15552587.6	13642263	5766760	13616941	14148383.5	24446998	16621016.4	34263693	14181299	48820721.2	27840272	13542360.1	21903098.7	14795043.5	18077836.2	20284326.8	16177463	29317046.9	18198623.9	11065377.8	13139129	12488991.4	8241518	8822682.8	25037333
Q04206	9408580	9200996	5066838	8859871	17679793	4610918.9	15450000.6	9481584	26306550	17522790	2929017	13726063	9255585.3	16739402.3	4857112	4875772	10335914	9811240	16222956	12162277	11124534	7759586	11199445.5	24662210	12727701	10508353	9551103.1	8373058	8639550	10624540	18251850	14939997	18176398.5	6357314	9835380.5	2235749	18036300	3938473	27058330	15982718.7	20418505	18415516	19337141	13389151	16361146	20260170	9464099	28786330	14841822	13630150	13896511	3577488.8	12511370	8966334	12110730	31912296	19493259	6077580	12395614	16568588	7574101	15370494	25237268	31261234	11445493	7949627	17508095	14937916	10957831	5742318	9788755	11446554.2	15301626	13034568	29395530	18135111	17374828	12094677	8035178	14450721.8	15864772	13436760	14541730	20733888.8	18219939	8801249	11294411	12737983.9	19887192	8123725	13881369	15896070
Q04323	2740743	3504337	4679759.9	2025654.8	8783954.4	3788905.8	9011553	9197016	14772953	7250522.1	1535065.1	5793346.4	3589503	4366430.9	1153007	1639083.14	4752194	6204009	6108013.8	9593567	6554766	5492120	7397967	14446307.9	1854720	3288944.2	2710086	6246451	5320749	4383264.3	12652357.7	12474510	6985816	6233239	4452827.2	1538620	9292286	4674720	10890973.4	10048078	9754706	6590604	17726754	6514448	6904646	7418802	7803446	14501203	4588598.3	6764807	3380715.3	1199272.7	5217009.8	1634552	4513299	16455331	14532785	6320721.4	8106560.9	13284631	6232072	7265921.1	7881355	10846016	5047110.5	3420396	11488927	10690730	7535557	2299314	6603877.3	2752238.6	7780928	9053307	14599657	10941308	7638323	5922813	1662836	15102683	7611838	11576016	5659125	10281803.6	10078387	7015406	5300604.8	3173373.8	7816864.4	4478686.9	4241279.4	8531004.1
Q04446	3233679	3971600	8351934	1942326	7812057	2783827	14925318.7	4523406	16843478	7656645	1357333	4534751	3328426	4515051	4507554	2229869	2164284	7805173	4682570	20501030	10832452	3581160	9189453	12145618	1744680	5069477	2255082.1	6504154	5774203	9358206	10878668	6498586	10725243	9135733	12891635	1006547.9	11388138	5755476	18807470	9351018	12450835	8006494	13041437	8584946	13274374	9999315	8732551	12171793	6408025	8495520	10366821	925530.9	5713316	0	2699422	14251956	12526606	5095925	5742131	12558402	6392348	5057152	9060120	11850521	6536535	3932506	14062659	7581362	5275349	1662468.2	10001669	6565150	6647295	12064699	11967424	2813231	11368250	10953357	4691073	6217505	10271418	12989453	4937543	9657768	5574315	9571055	3496648.9	2323151	8215226	5260907	7749079	10031371
Q04637	11032470.9	12924541	10375738	8341640	22464935	9674336	16949319	11953244	32872751	18859948	3455522.5	16263665	16925161	16251649	9881753	5154888	12604538.6	9085987	7877063	37423660	14024854	14550417	15898019	18602270	3807455	10729642	9790703.9	11665207	16641710	12928166	18569574	13876968	22055584	7226804	15338450	4023038	14285203	6462310.6	27962473	15433706	17329509	13073272	22451836	10786445	13995673	12125908	19556913	27205921	12676175	16562077	8532970	7167921.2	25808577	5960282	21298848	37019390	33436952	13006926	22472656	26517592	13643074	18141232	23027573	26252530	15778721	9342993	24803471	17791510	16777608	4642479	10525663	16213934	16599221	16478009	36722681	14106923	18551964	22317940	8875280	23604935	11604029	35920183	20727941	19531565	9480326	10132018	10165989	11610344	13127094	6275177	5834526	19599667
Q04726	688110	273018	148053	269837	632706	374727	388659	0	492170	393631	166807	685007	409014	0	0	169009	286022	549595	364869	642484	465900	450299	523017	0	0	569660	0	620223	1027650	364566	661011	687476	459322	0	801951	64594.8	499374	272012	691091	574014	656701	454737	710854	421710	610062	570655	305832	0	328414	616823	391046	447726	0	1196950	514272	1302280	873978	441157	566526	618654	538308	518037	776712	400910	382166	218904	899082	823320	333737	186538	0	0	535487	567142	1038280	1042450	564302	506785	522985	538472	468225	436770	293580	493147	767842	379233	946124	174556	463974	298684	241094	0
Q04760	27726750	18759730	23633530	24213210	39578300	48371900	37689420	35957500	37461510	23115889	8104517	22146420	27725400	29605020	8381509	10203037	20550978	31575950	31266500	35278175	25426430	31855690	41639040	70978170	16436800	38315020	40949010	16814700	36525670	29888260	45399670	48061460	39913470	27506470	24231700	4624345	48107730	26665446	43656580	51529000	35264840	34930860	60452220	40141650	40758460	30377870	29374580	54457270	17655286	28015170	39902170	46304680	41445220	0	25765540	49552950	44432710	17928233	39083960	41125390	28946650	29049830	56024170	52840700	34058900	30878170	51303670	42926380	33780640	3504945	31566290	22732170	28307920	32203020	54529620	26440610	40879460	49408660	19436460	43521290	59592140	63679530	25429421	40698880	46324480	43869630	40769580	17282170	25277990	10888114	30699310	36776860
Q04828	0	0	0	37023.3	0	151877	0	28420.4	0	0	25278.1	39227.8	68839.5	17192.9	0	0	0	95136.4	125460	45940.6	193026	91252.9	89442.9	0	0	0	233701	0	0	0	0	129408	61687.9	0	0	0	0	0	121494	0	0	0	210757	0	0	0	0	0	0	0	32224.6	207099	197718	0	0	53855.2	175237	0	90261.9	107440	219179	0	494384	0	37178.7	34894.2	125084	0	0	0	0	0	0	0	230405	0	107658	325027	0	282875	0	246387	0	0	0	175892	0	0	0	0	124125	0
Q04837	25638127.2	19566540	19778276.7	29513597	42878175	29212735	19937431.5	27960545	39505813	22290863	10119778.8	19053714	14919645	18201563.4	9770804.2	9577185	31519575.5	22086612	16154791.9	44421923.9	22139060.4	15467267	19907197.6	41142620	21155510	33746154.5	33653892	24901678.9	36426987	22597011.9	33419933.1	36173850	26366139	13391368.5	27991668	9514457.7	31250850.2	17097049.7	30597066	27638340.4	22630934.9	23892216	32324521	19639581	30354707	28128175	29445831.2	38000892	27306706	27001638.6	26835446.6	21628322	17563818	27871960	23985400	40948210.1	41774304	14357052	24069162.8	28148003	24017969.3	28207774	40666604	42469741.9	17890865	17663995	31829480	27080449	19269923	17470700	20404787.4	27959272.2	23796590	41527583.4	62769064	35375391	41501701.8	32793587	25536738	26697782	38475030	34342592	21841425.2	20090173	31623775	24572774	26557187	18051265	28390606	16833983.6	12860995.2	27525783
Q04864	2703790	2999140	0	1310344.79	2112637	2190170	1782372.4	737215	4773063.9	2901018	1168550	3705690.2	1200210	4795886.7	421382	258282	1898854.3	388265	983642.3	624191.2	4686708.7	2793170	3218130.1	3816293.1	0	3079440	238885	162227.9	498988	764394.5	1972150	2760307.1	2039456	1971990	908407.6	0	3908248	261428	4643230	280232.7	3802522.3	4069875.7	2125920	0	2734130	4334149	0	6638768	233316.4	25231.7	2192901	0	1362519	0	1337552.3	7862081	2732901	5178070	2678251.5	6304753.9	2555436.2	3094672	6671014.2	583554.1	1088680	890413	3642155.4	4074107.4	1047029.9	0	1865230	1223812.1	304816.3	2484249.4	6162397	894275	4129698.9	1035024.7	1197844.4	3381888.9	0	784863	1768440	3638316	3664658	712985	1150019.3	712624	3226740	1371185.44	3083350	398472.6
Q04917	15307354.6	18681672	25489484	21325279.1	22995248.9	25026616.8	17770493	21992571	30475505	22787432.6	8355385	21816001	19867900	16172606	9633064.1	9236504.9	20121725.1	22521736.39	21066426.7	26913470	17833611.7	23712695	27173463.8	36566253.2	29292515	17307064	30845031	13525953	26156968	21696337	30536790	21981082	20236505.2	18772758.6	22044037.6	7561382	28638318	15859454	19736477	26847218	17723556	20930636	31741669.4	23457997	27489548	24898256.9	27113239	27250384.9	19647357	25869227	26346288	20754250.7	21545030.4	28357964	31566783	28764407	37797388.4	11806742	33468155	31959652	20101513	21273935.1	30436291	37615209	26085826	24944303	30243197.9	31996800	27904653.1	10529030	22924313.5	14759342	22131235	28527112.2	40062731.9	28828778	36852964	34556823	23165323.73	31589757	18798815	34994060	15685492	19989091	25714853	24030331	25856514	12583488.8	21622200	11141106.4	17135578.7	28396844
Q04941	3056300	2895520	2706550	7673800	6426360	6337690	3414660	3321360	5396120	4390970	924895	2867770	2746900	3267280	1273840	1273120	5302860	3443080	2197590	8103480	3817890	2585300	3242590	11277000	3773710	4887840	10477000	1664010	4730990	3268140	4775260	5826580	4549390	2904590	5385710	1384940	6739180	3021330	4943170	5647390	3527090	3577160	5359570	649764	4184400	3733540	3938560	5890980	2458610	4026510	4424070	4795860	3451570	1696080	5002010	9039680	5370920	1787500	2747140	4183680	3743990	3046390	4828890	924023	2729410	3282600	5661980	4659830	3019150	1348690	4177280	4458190	5002240	5138920	10092700	5618040	6533180	6241990	3433210	5055780	5578100	5821810	2632160	497151	5509240	4121360	4611110	2126500	3657060	2026410	2265740	5834380
Q05048	2692570.5	675322	1070693.2	952634	1963574	1507513.88	7274565.2	1198262	7244150.1	4622660.4	450302	2633179.5	0	4690836.3	165180.1	863149	3487181	2697735	3500347.9	2625250	2421942.54	2520592	4319377	2727946	1296590	4563244.1	34460	2112174	3005573	1291823	2855713	3795941	5577985.5	1284513.1	2785267	420523	5534540.6	101471	347898	529961.4	4238439	5096939.5	5913196.8	4480805	4305973	2991996.9	2895760.5	5192568.9	2955819	4872388	4475351.5	0	257425	235816	1501412.2	7156541	3247566	1546835	1860854	2612127	1925725.5	4331076.2	5147076.7	6304386	801818	2259290	4363733.5	5346200	6281148	514128	484942	1541745	5982129.1	5264206	5028580	2936740	6327274	2651185	1192126	3710866.6	3127858	10163959	4099521	4427386	5474547	1836355.8	1983919.8	976092	4066298	2746019	2526241	5583974.4
Q05086	0	1165263	1860345	316787	2599060	0	0	0	3574690	2043630	252212	2160090	0	2457620	1179650	0	1597670	2262090	869443	2125910	1867870	3501360	1209831	0	0	1042340	0	0	4584510	0	2531510	1524230	4473230	1264520	2114600	0	1551670	0	2903500	2615970	2340050	4941890	3487310	4361200	1003370	1582330	3774380	3022400	1902610	2331260	3960390	0	3283150	0	0	5051710	2346270	2243520	0	3395460	0	349860	4983500	0	0	3336880	2007930	2076850	3343700	0	0	2386760	4853000	1984170	1789750	2699804	3247390	4865600	715057	3942870	3189320	2252800	2753516	3371850	0	0	2231350	772576	1390720	1290812	2177430	1891210
Q05315	0	327479	411663	0	0	1252080	2393110	0	0	0	0	765188	0	4502430	0	0	0	362791	0	0	1540300	0	2757600	1735040	0	0	0	1238450	3986580	0	2128980	2099220	0	1942960	1075030	0	0	0	0	790648	0	1338570	2000810	0	2085490	1660590	1606730	3418630	0	758389	2459070	0	0	0	1605360	3174100	2003380	1123410	0	0	0	4260070	1445120	1911620	0	0	1021170	0	0	0	0	1656520	821680	1288380	0	485847	993001	2080730	1292610	0	1257540	2415090	0	0	187222	719268	0	595582	1370150	0	0	0
Q05397	140987	122609	1515109	276221	2926336	269005.5	1153750	1121226	0	162920	202469	379513	284247	1431977	254271.8	38271.4	216806	437385	1038235	2050054	1703392	526505	659453	2200552	0	214343	66050.4	129269	1038114	770471	2316256	2299970	2040471	1193457	1113557	0	374127	0	469077	2475128	2398155	2018878	3133033	2059788	3817520	2519019	107348	664867	701377	199763	1504481	0	552439	0	0	3587320	1217042	61380.7	1184083	2498066	984802	1191092	2837920	3695758	683374	614507	967153	2030526	1609053	0	240002	207377	299310	273469	433617	740680	2533659	3365481	287437	1027606	1784378	3943967	1492751	1818766	1042003	1017599	1254170	1027684	3002900	679170	1342159	517959
Q05469	1786878	2211985	1994890	827473	1730710	2166847.8	2057466	4436623	7621156	2460479	1494368	1375010	9806807	2114210.1	1377151	133818.9	716400	1725937	4154853	1793309	18108500	7091056.1	5715361	3976896.9	0	4057418	472661	900916	1344547	2111694	2142150	1498977.6	4657970	6855494	1641486	161108	8435602	2904685	4373890	3504510	3792027	4403445.53	9959646.7	7813504.6	10251420	2210471	545259	6938936	529660.4	5857942	6301286	3724641	5578875	256902	1912843	4267446	5416502.5	2327527	4745209	8566226.3	2639236.7	4675362.6	17677139	4820755.9	3830280	5064333.4	6159206	3743201.2	4949521	0	1959382	479560	1712659	917709	2689169	2365541	3452033	11922510	987955	3844275.2	1926698	8861795	535729	2351438	0	9553957	2225286	1620812.5	3014883.5	2658283	5423150.4	711310
Q05519	2544000.1	1328918	2921170.7	3823540	5072874	3067546.3	3661735.5	2285354.6	2459086	1260177	548058	2150182	815628	1421630	468321	297749	3151966	1818032	1370045	4792452	2912455.2	1453338.9	2264630	3751122	0	3765503.7	4060674	2970696.9	5595299	3119004	4249388	4877680	3024425.3	737612	3210856.2	735659	2106367	805072	4957163	5048158	2963201.5	3207578	4301733.9	1896991	2767237	2887446.5	2275326	2660382	2544050.5	2803554	3027906.5	1727692.6	2243943	0	726832	6073176	4366924	1081689.6	2354810	3289741	2108025	2856669.8	4223976	5372637	1848040.1	2206681.5	5146559	2681445.4	1571391.2	0	2176281	2070344	3455112	4876507	8914113	5081959	5010907.5	5002674	2080236	2181611	6442666	5220870.4	1836031	2519530	3064883	3365678	2070323	1826795.1	2081264.1	957471	1066447	4253774
Q05655	5366004	2069540	1738912	4062636.5	12124245.5	4978746.5	12683800	2877850	17536910	11046273	1850134.3	12326613.3	2921650.6	11949334.1	2089406	6241612	5038578.8	11337973	10060942	7551246	14846369.2	12381600.8	16912870.5	17065688.4	3047780	6791804	3794314	4200853	7652116.4	5082241	7473801.2	9309707.9	14374608.9	4752746	6644722.6	646799	5539915	3614485	7347502	8398992	12647344	12593596	30947343	12181809.6	19275029.3	13177091.6	5146072	9662012	4384611.9	6062044.1	7497717	1810793.9	2767825	2259843	9735457	15893103.2	8436301	6780910	16183751.8	16992378.8	11746573.1	11913001.1	10738823	11944568	17327542.3	9959624	18059253.5	15814933.4	12913936	1044280	7434504	3404216	6601568	9336048.1	15152714.2	12733175	13012842.9	13560494.1	2883302	14348745	8077651.3	11694713.3	11911739.1	12425175	8390677	2958977	13922914.7	6999273.08	11869574.2	4256464.94	15050075	10300287.8
Q05682	11188714	17108187	19216334	30017626	25869623	37331401	22554808	42458472	70732030	24855174.5	8592618	25787307.2	44308870	34051847	7067586	4445754	16664502.2	44656292	25512033	28280784	39225716	48604951	22505382	74350690	36699260	23564581	35337773	9657665	44851308	23276742	44546613	50693420	43436150	51516176	21511041	6203148	53179980	21985110	51542550	48023618	33664347	25704753	61709525	40018764	93599300	39244757	30262169	78761370	16567647.7	21162927	26930533	21177106	68024550	21033332	43978948	44759857	41904756	15468712	44075406	40720403	30261205	17269593	70926105	54901009	42633903	16711879	42196657	50685796	40777920	11063276	54512150	24739481	22974618	35573592	55692056	44634572	53331390	55673590	22018478	90794050	28567584	68239250	20689732	41074743	36673403	31042386	44577171	18413145	39926064	20807067	62118909	39144003
Q05707	13902176	72921660	80845350	46565092	69701530	36110391	150535700	135029730	137262190	56796600	44882630	68850350	127038900	92155720	31432600	25089024	21348468	120680650	110564840	97367220	135842250	147877200	140496590	274255200	192041200	42198220	43108943	13649778	97329102	56912618	179554100	78412950	116961230	140689580	24703498	21207357	110725510	46956170	97026250	111379610	136336540	49753170	283738300	115836210	275177300	82950630	118569800	225546900	56268774	40371260	75016500	65583200	173325900	36111480	73722640	112643600	97365030	82623830	80466010	92025950	120099680	62877280	256212400	238748200	108270150	82500830	115733640	108122200	156030480	9970225	80142360	42906780	48226160	72119800	47568050	165198850	128077560	146249900	60785320	213689900	108943560	119279500	47451360	65171390	95613670	126385520	174235600	47124150	103279870	54952050	103744680	112895360
Q05D32	0	0	0	197025	58317.8	0	0	0	198592	23012.1	12388.6	15136.1	0	38737.5	0	11031.2	0	114082	16339.9	55553.7	28789.4	0	23681.8	259606	50628.7	56335.4	112355	0	90514	0	212327	205596	104976	20632	0	0	41768	22013.6	0	119242	102535	58904.7	183721	108190	142523	88518	62035	68597.8	63498.8	50820.1	76069.4	53557.8	30195.2	153014	25529.2	181515	253023	0	65669	67130.5	131712	63610.1	85509	0	0	0	146206	49985.5	0	0	0	0	103869	93298.9	152917	229015	183117	177550	0	44854	189338	219878	6311.09	74736.2	110368	0	121536	49042.6	115444	21346.8	6861.25	82452.5
Q06124	3740002	4943596.4	4126545	3058283	14170440.2	2029281.3	11082055	5056972	17104632	9258712.7	1401264.5	5309237.9	6392053	9315916	923978	2211619	5524490	5026258	8699804.8	9716248	10236859.7	5517573	11928862	22140537.1	5254380	1620769	300728.8	1824553.5	7188300	7067052	11851796.2	11908397.6	12046168.1	7395710.4	9255971.2	917271	9891856	3893241	8183521	8584405	15035423	7313903.3	18746464	10013787	8583084	7990164.6	10638501.7	25853518	5372832.5	4116739.2	6080000	2877462.7	6895404	252511	4908460	17587274	9860038	3483247	6324513.8	11355018	4160543	8338567.9	10275146	9603782	5414252.4	4245453.5	15742413.2	8189912	8255374	1834863	8139620	6112259.4	12835131.4	8298074	18650161	6168224	5597511	15622598	2839996	7871326.1	12664725.3	18191150.2	8667817.2	12600130	9182363	2938189	5901897	5702680.4	8519795.4	4907703.6	7015744	14559121.9
Q06136	1075617	423913.1	383151	127942	1500509	387943	9732718	1136775	776723	732082	512800.1	1673206	1068524	934990	228291	148509	1967703	1198166	932918	2344983	1457900	743102	2305150	1638710	0	2329863	0	708667	1319900	952615	1162644	2441586	2105319	538246.9	664894	142836	778424	611386	940315	2039795	730585	2154969	3019469	3564460	1194959	1197260	675254	1019790	453325	1015313.1	1246810	153571	946151	0	0	2613364	1333827	287690	2081069	2514063	1410935	905342	2079461	1486991	2565009	1333581	2185110	1272086	1821547	414683	648690	862328	975300.7	1832819	2794343	988675	1817642	3674571	1117818	1724765	914166	4285831	1788187	1020878	787995	599630	1011710	794892	1039927	1210291	754563	7110134
Q06187	2385268.3	1348633.1	3596077	2036648	4589150	1621175.2	3939132	1626426	5851844	1165965	647277.2	1753762	1590805.2	1030986.1	1304601	2096794	3935791.7	2416941.9	1171745.5	5774952	2045669.1	1490592	1167447.9	5983184	2385363	2367064	1736675	4033516	4689339	2535937	3591271.5	4426244	1893097.8	2186951	5100951.7	769030.4	2662251	731806	4669510	4088545.9	5098447	3413788	5228921	1876769.8	1952150.3	2489033.2	1728499.4	1814138	3603160	1910364	2100686	868883	1718215	1096466	2487472	6268981	4615592	2860837.1	2349975	3149796	6369481.7	3260584.2	4113851	5175985.8	2358821.6	1716064.5	3118176.9	3516217.4	2769827	1197239	1967012	4157051	4362258	3364013	10317318	6957413	3847133	4684216.5	2460355	1411277.5	7877460	5522466.6	2175796.7	2196615.6	6640410.9	2217763	2983762	1488913.8	3592570	1740472.6	2143262.1	3355664
Q06203	736815	1973128	1602267	457465	4439079	996591	6052488	1049760	5644688	4820366.5	551571.9	3669050	2259160	2099355.6	998816.4	1070142	907713.4	652819	2221533	5087180	2604321.9	3095103.1	3731980.7	5815710	0	2182846	263625	1120980	3635870	4566409.7	4303935.1	4369042	3469168	2307595.8	3843906	341861	2699640	2089248.2	5476410	4611022	4406950	3275654	4941700	2869678	4235114	3799490	3526119.7	5646650	2414486.4	3398318	3068687	310146	0	0	133471	6284579	3017614	2635160	2867714	3477512	3056416	2295375	4487516	5798270	2178942.2	2483491.6	5121399	3543761	3481949	0	3062952.9	588625	683363	4823596	7233993	3579610	5083570	4805495	693768	1078680	3411950	4129995	3348736	2008030	2090926	2007737	3008604	1626609.5	3100882	835496	1993510	3828549
Q06210	2774084	1072354	17316820	9738581	3346157	1100761.6	10387055	3098379	15377806	16801079.3	1124410.06	9475703	8172892	16389941	9612322.9	5423975.6	4713670	24068471	22297772	3160217.33	10999688.4	16843832.6	31076906.9	27997749	5489350	8286996.1	6746723	2328710	6129289	18095248	12613083	9319697	22884161.7	11888431	6073485.1	2151567	8858904	11438592	12839898.4	13080917.3	2283276	9911223.1	30241107	11650116	2223465.9	47902854.5	633905	43561647	10290500	5169881.2	8827460	1342422.9	8502731	0	18565969	38490671	21655869	54645665	14152911	20090296.7	19562944	22307986	26729721	14726787	31310380	1348310	15819280	19503203	21752804	3168087	4940146	3749481	3702891.9	19929066	4750292.3	2417113	11510604.6	10824094	7139261	39976286	15782993	30626281	15616328	16726667	10519044.1	3046825	7771299	2600376.5	14892179	9982729.4	4486270	8933382.2
